Date,Timestamp,Open,High,Low,Close,Volume
20200327,21:00:00,108.82,108.85,108.635,108.786,19186.7100127935
20200327,22:00:00,108.786,108.898,108.422,108.475,22383.7600259781
20200327,23:00:00,108.475,108.545,108.047,108.087,19291.4399470091
20200328,00:00:00,108.086,108.257,107.866,108.159,11569.9799687862
20200328,01:00:00,108.159,108.198,107.951,107.991,13716.3099828959
20200328,02:00:00,107.993,108.175,107.968,108.001,15487.4800152779
20200328,03:00:00,108.001,108.001,107.755,107.772,8988.10000908375
20200328,04:00:00,107.777,107.951,107.771,107.892,12649.6300201416
20200328,05:00:00,107.893,108.031,107.861,107.9,4977.99000210315
20200330,06:00:00,107.69,107.846,107.606,107.737,590.729999959469
20200330,07:00:00,107.737,107.975,107.615,107.661,11259.7399908006
20200330,08:00:00,107.656,107.776,107.363,107.453,11006.3500262499
20200330,09:00:00,107.455,107.775,107.403,107.51,20931.7400422096
20200330,10:00:00,107.512,107.57,107.251,107.28,12592.9000629187
20200330,11:00:00,107.281,107.402,107.12,107.312,11915.0600435734
20200330,12:00:00,107.313,107.514,107.229,107.351,10335.6500108242
20200330,13:00:00,107.35,107.705,107.323,107.602,9710.78000044823
20200330,14:00:00,107.602,107.943,107.578,107.729,9740.12003058195
20200330,15:00:00,107.73,108.172,107.654,108.146,16778.7400943041
20200330,16:00:00,108.146,108.244,107.932,107.988,17983.9600543976
20200330,17:00:00,107.987,108.044,107.602,107.631,15320.3000392914
20200330,18:00:00,107.627,107.848,107.492,107.838,11480.4600274563
20200330,19:00:00,107.836,108.033,107.815,107.943,9984.96001243591
20200330,20:00:00,107.943,108.071,107.824,107.988,7654.47001516819
20200330,21:00:00,107.988,108.293,107.98,108.269,12692.6100331545
20200330,22:00:00,108.269,108.285,107.81,107.87,19696.5300397873
20200330,23:00:00,107.87,108.162,107.655,108.067,18433.5800715685
20200331,00:00:00,108.068,108.173,107.904,108.061,13230.7400462627
20200331,01:00:00,108.06,108.08,107.815,107.912,11053.9600305557
20200331,02:00:00,107.918,108.102,107.853,108.023,7384.63999819756
20200331,03:00:00,108.023,108.072,107.833,107.997,10037.8699787855
20200331,04:00:00,108,108.044,107.745,107.753,12398.5599868298
20200331,05:00:00,107.752,107.95,107.7,107.7,4538.25001338124
20200331,06:00:00,107.695,107.872,107.677,107.834,735.080000631511
20200331,07:00:00,107.834,107.989,107.797,107.975,3941.71999510378
20200331,08:00:00,107.973,108.211,107.973,108.071,7301.49000310898
20200331,09:00:00,108.071,108.72,107.922,108.525,19999.5400067568
20200331,10:00:00,108.524,108.701,108.398,108.48,18952.6900236607
20200331,11:00:00,108.481,108.663,108.427,108.541,12176.2500338554
20200331,12:00:00,108.54,108.574,108.318,108.395,12088.7500171661
20200331,13:00:00,108.391,108.486,108.182,108.257,12483.7800316811
20200331,14:00:00,108.257,108.366,108.173,108.213,12389.8900415897
20200331,15:00:00,108.212,108.454,108.094,108.353,17427.2800543308
20200331,16:00:00,108.355,108.612,108.31,108.415,16762.5300672054
20200331,17:00:00,108.414,108.519,108.256,108.512,11751.4800473452
20200331,18:00:00,108.513,108.527,108.328,108.467,11115.780045867
20200331,19:00:00,108.467,108.618,108.422,108.614,10724.2100309134
20200331,20:00:00,108.613,108.727,108.515,108.566,11456.2099889517
20200331,21:00:00,108.566,108.62,108.257,108.404,18814.9299398661
20200331,22:00:00,108.403,108.487,108.054,108.237,14505.7399895191
20200331,23:00:00,108.235,108.321,107.875,107.932,22247.6400165558
20200401,00:00:00,107.931,108.056,107.459,107.543,22229.7299902439
20200401,01:00:00,107.542,107.907,107.533,107.773,16234.8200155497
20200401,02:00:00,107.772,107.93,107.66,107.693,17308.3600056171
20200401,03:00:00,107.693,107.836,107.579,107.633,18889.0599886179
20200401,04:00:00,107.631,107.736,107.492,107.51,19441.6999704838
20200401,05:00:00,107.51,107.637,107.473,107.485,4885.94000262022
20200401,06:00:00,107.496,107.566,107.468,107.499,1035.14000186324
20200401,07:00:00,107.524,107.761,107.493,107.76,5312.69999578595
20200401,08:00:00,107.758,107.761,107.4,107.509,9150.63001465797
20200401,09:00:00,107.506,107.584,107.254,107.488,16330.0200489759
20200401,10:00:00,107.49,107.735,107.427,107.709,14338.9100168943
20200401,11:00:00,107.71,107.939,107.669,107.693,12337.5900274515
20200401,12:00:00,107.692,107.84,107.629,107.789,10147.0900269747
20200401,13:00:00,107.79,107.828,107.704,107.759,6741.08001983166
20200401,14:00:00,107.759,107.812,107.319,107.377,13893.3900420666
20200401,15:00:00,107.378,107.598,107.282,107.575,16893.4700282812
20200401,16:00:00,107.574,107.695,107.458,107.647,16216.2200431824
20200401,17:00:00,107.649,107.789,107.46,107.47,14577.8400187492
20200401,18:00:00,107.471,107.666,107.425,107.605,14839.2499973774
20200401,19:00:00,107.606,107.654,107.452,107.568,7783.49998831749
20200401,20:00:00,107.57,107.649,107.501,107.52,8660.60997307301
20200401,21:00:00,107.519,107.608,107.295,107.389,13424.3900333643
20200401,22:00:00,107.39,107.471,107.171,107.205,13919.7800514698
20200401,23:00:00,107.211,107.385,107.04,107.117,17043.1800401211
20200402,00:00:00,107.118,107.32,107.015,107.044,11190.4800308943
20200402,01:00:00,107.044,107.207,106.999,107.083,9422.16002762318
